CustomerKey,Customer Code,Name,Education,Occupation
12838,23837,"Li, Jonathan",Bachelors,Skilled Manual
12839,23838,"Ready, Ariana",Bachelors,Skilled Manual
12840,23839,"Howard, Savannah",Bachelors,Skilled Manual
12842,23841,"Phillips, Sydney",Bachelors,Skilled Manual
12841,23840,"Ward, Mason",Bachelors,Skilled Manual
12851,23850,"Hall, Anna",Graduate Degree,Professional
14205,25204,"Barnes, Kelly",Partial College,Professional
16440,27439,"Ramirez, Chase",High School,Professional
16445,27444,"Martinez, Kayla",Graduate Degree,Professional
12836,23835,"Jackson, Marcus",Graduate Degree,Professional
12846,23845,"Turner, Madeline",Bachelors,Skilled Manual
14265,25264,"Bryant, Wyatt",High School,Skilled Manual
16137,27136,"Coleman, Isabella",High School,Manual
17498,28497,"Yang, Alvin",Partial College,Manual
17501,28500,"Gonzalez, Jermaine",Partial College,Manual
17502,28501,"Perez, Gerald",Partial College,Manual
17503,28502,"Jordan, Dominique",Partial College,Manual
17506,28505,"Xie, Barbara",Graduate Degree,Clerical
17510,28509,"Diaz, Audrey",Bachelors,Clerical
16856,27855,"Ye, Lisa",Partial College,Manual
16859,27858,"Skjønaa, Anders",Partial College,Manual
16884,27883,"Hernandez, Marc",Graduate Degree,Clerical
16885,27884,"Alonso, Jill",Graduate Degree,Clerical
1408,12407,"Raji, Shawn",Graduate Degree,Skilled Manual
1409,12408,"Lu, Jon",Graduate Degree,Skilled Manual
1462,12461,"Suri, Ruth",Graduate Degree,Clerical
1472,12471,"Zeng, Lacey",Bachelors,Clerical
16860,27859,"Carlson, Danny",Partial College,Manual
1407,12406,"Gutierrez, Ross",Graduate Degree,Skilled Manual
1463,12462,"Suri, Levi",Graduate Degree,Clerical
17508,28507,"Suri, Deanna",Bachelors,Clerical
16883,27882,"Hu, Franklin",Graduate Degree,Clerical
16140,27139,"Liu, Jon",Partial College,Manual
17500,28499,"Srini, Lydia",Partial College,Manual
17979,28978,"Watson, Alexandria",Bachelors,Management
17980,28979,"Williams, Matthew",Bachelors,Management
17981,28980,"Watson, Alyssa",Bachelors,Management
17982,28981,"Jai, Luke",Graduate Degree,Management
17984,28983,"Lopez, Sean",Bachelors,Management
17985,28984,"Cox, Katherine",Bachelors,Management
17986,28985,"Taylor, Andrew",Bachelors,Management
17988,28987,"Harris, Jessica",Bachelors,Management
17992,28991,"Ward, Timothy",High School,Professional
17995,28994,"Hayes, Noah",High School,Professional
17996,28995,"Wright, Alexandra",High School,Professional
17998,28997,"Carlson, Hector",High School,Professional
17999,28998,"Rodriguez, Kristina",High School,Professional
18000,28999,"Martinez, Edward",Bachelors,Management
13297,24296,"Gonzalez, Amanda",Partial College,Professional
13298,24297,"Cox, Victoria",Partial College,Professional
13299,24298,"Yang, Robert",Partial College,Professional
13287,24286,"Goel, Kelvin",High School,Skilled Manual
13288,24287,"Martinez, John",High School,Skilled Manual
13289,24288,"Gomez, Pedro",High School,Skilled Manual
13291,24290,"Bell, Zoe",High School,Skilled Manual
13292,24291,"Garcia, Eduardo",High School,Skilled Manual
13293,24292,"Brooks, Mackenzie",High School,Skilled Manual
13294,24293,"Rivera, Anna",High School,Skilled Manual
13296,24295,"Barnes, Natalie",Partial College,Skilled Manual
16536,27535,"Cook, Ian",Bachelors,Skilled Manual
16539,27538,"Jackson, José",Bachelors,Professional
16540,27539,"Winston, Samuel",Bachelors,Professional
16541,27540,"Butler, Jacqueline",Bachelors,Professional
16542,27541,"Martin, Samantha",Bachelors,Professional
16544,27543,"Griffin, Katherine",Bachelors,Professional
16545,27544,"Hayes, Marissa",Partial College,Skilled Manual
16547,27546,"Ross, Jackson",High School,Skilled Manual
16549,27548,"Green, Mason",Partial College,Skilled Manual
16550,27549,"Johnson, Hunter",Partial College,Skilled Manual
16552,27551,"Long, Antonio",Partial College,Skilled Manual
16554,27553,"Sanders, Julia",Graduate Degree,Professional
16555,27554,"West, Jordyn",Partial College,Skilled Manual
4194,15193,"King, Samuel",Bachelors,Management
4195,15194,"Suarez, Erik",Bachelors,Management
4196,15195,"Huang, Edwin",Bachelors,Management
4197,15196,"Reed, Isaiah",Bachelors,Management
4282,15281,"Anderson, Hunter",Graduate Degree,Management
4361,15360,"Martin, Ryan",Graduate Degree,Management
4738,15737,"Robinson, Alexander",Graduate Degree,Management
4739,15738,"Miller, Abigail",Graduate Degree,Management
4744,15743,"Thompson, Chloe",Graduate Degree,Management
4745,15744,"Gray, Angela",Graduate Degree,Management
17978,28977,"Nelson, Carlos",Bachelors,Management
13290,24289,"Gonzalez, Robert",Partial College,Skilled Manual
16538,27537,"Bryant, Amanda",Bachelors,Professional
17983,28982,"Watson, Sydney",Bachelors,Management
16548,27547,"Hill, Kevin",High School,Skilled Manual
13295,24294,"Yang, Luis",High School,Skilled Manual
16543,27542,"Rivera, Jessica",Bachelors,Professional
16553,27552,"Guo, Shannon",Graduate Degree,Professional
3640,14639,"Howard, Jeremiah",Partial College,Skilled Manual
3643,14642,"Zeng, Jeffery",Partial College,Skilled Manual
3644,14643,"Simmons, Eric",Partial College,Skilled Manual
3645,14644,"Lee, Jennifer",Partial College,Skilled Manual
3646,14645,"Kelly, Isaac",Graduate Degree,Professional
3648,14647,"Howard, Sean",Graduate Degree,Professional
3649,14648,"Evans, Eric",Graduate Degree,Professional
14877,25876,"King, Noah",Partial College,Professional
13633,24632,"James, Catherine",Bachelors,Management
13634,24633,"Cook, Xavier",Bachelors,Management
13635,24634,"He, Crystal",Bachelors,Management
13636,24635,"Rogers, Gabrielle",Bachelors,Management
13639,24638,"Lopez, Julia",High School,Professional
7521,18520,"Huang, Rafael",Bachelors,Management
7522,18521,"Rowe, Meghan",Bachelors,Management
6427,17426,"Shan, Donna",Bachelors,Management
6428,17427,"Russell, Adam",Partial College,Professional
6435,17434,"Russell, Alyssa",Partial College,Professional
6436,17435,"Mitchell, Edward",Graduate Degree,Management
6449,17448,"Hayes, Zachary",Graduate Degree,Management
6456,17455,"Hayes, Dylan",Partial College,Professional
6524,17523,"West, Jordan",Graduate Degree,Management
6429,17428,"Perez, Xavier",Bachelors,Management
6455,17454,"Perry, Edward",Partial College,Professional
13637,24636,"Ward, Anna",Graduate Degree,Management
3647,14646,"Garcia, Dylan",Graduate Degree,Professional
14875,25874,"Hall, Jessica",Bachelors,Management
6422,17421,"Henderson, Katherine",Bachelors,Management
13632,24631,"Powell, Hannah",Graduate Degree,Management
7101,18100,"Li, Kyle",Partial College,Professional
18475,29474,"Raje, Jaime",Partial College,Manual
18476,29475,"Ward, Jared",Partial College,Manual
18477,29476,"Bradley, Elizabeth",Partial College,Manual
2823,13822,"Moyer, Jay",Bachelors,Skilled Manual
3161,14160,"Hu, Brittney",Graduate Degree,Clerical
3162,14161,"Li, Claudia",Graduate Degree,Clerical
614,11613,"Prasad, Meredith",Partial College,Clerical
615,11614,"Sharma, Katrina",Partial College,Clerical
1214,12213,"Lal, Alejandro",Graduate Degree,Manual
1219,12218,"Xu, Mitchell",Bachelors,Manual
1224,12223,"Vazquez, Felicia",Graduate Degree,Clerical
1226,12225,"Ortega, Kathleen",Graduate Degree,Clerical
1229,12228,"Martinez, Mayra",Bachelors,Clerical
1230,12229,"Gomez, Kari",Partial College,Manual
1231,12230,"Zheng, Wesley",Partial College,Manual
1233,12232,"Hernandez, Sean",Partial College,Manual
1238,12237,"Madan, Ruth",Partial College,Manual
1239,12238,"Raman, Monica",Bachelors,Clerical
1258,12257,"Ruiz, Ross",Graduate Degree,Clerical
1237,12236,"Gill, Kendra",Partial College,Manual
1259,12258,"Li, Jamie",Graduate Degree,Clerical
1227,12226,"Ward, Faith",Bachelors,Clerical
2589,13588,"Dominguez, Deb",Partial College,Professional
1232,12231,"Patterson, Isabelle",Partial College,Manual
15087,26086,"Cox, Sean",Partial College,Professional
15089,26088,"Perry, Ethan",High School,Professional
15093,26092,"Morgan, Devin",Partial High School,Skilled Manual
15094,26093,"Washington, Nicole",High School,Professional
15095,26094,"Butler, Sarah",High School,Professional
15088,26087,"Price, Ashley",High School,Professional
15097,26096,"Wright, Kevin",High School,Professional
16228,27227,"Bryant, Emily",High School,Skilled Manual
14188,25187,"Scott, Sydney",Graduate Degree,Management
14191,25190,"Morris, Allison",Graduate Degree,Management
14194,25193,"Howard, Stephanie",High School,Professional
14195,25194,"Bell, Jada",Partial High School,Skilled Manual
14196,25195,"Wilson, Alexandra",Partial High School,Skilled Manual
14199,25198,"Ramirez, Michelle",Partial High School,Skilled Manual
14200,25199,"Griffin, Kyle",Graduate Degree,Management
14201,25200,"Williams, Nathan",Partial College,Professional
14203,25202,"King, Jonathan",Partial College,Professional
14204,25203,"Wood, Caroline",Partial College,Professional
15253,26252,"Garcia, Morgan",Partial College,Clerical
15277,26276,"Huang, Heather",Partial College,Clerical
15287,26286,"Phillips, Evan",Graduate Degree,Skilled Manual
15289,26288,"Russell, Alexandra",Graduate Degree,Skilled Manual
15290,26289,"Simmons, Samuel",Graduate Degree,Skilled Manual
14330,25329,"Moreno, Jacquelyn",Partial College,Clerical
14331,25330,"Gonzales, Madison",Graduate Degree,Skilled Manual
14334,25333,"Coleman, Robert",Graduate Degree,Skilled Manual
14335,25334,"Gonzales, Marcus",Graduate Degree,Skilled Manual
14340,25339,"Rivera, Adrian",Partial College,Clerical
14369,25368,"Baker, Blake",Partial College,Clerical
14370,25369,"Cox, Evan",Partial College,Clerical
14371,25370,"Bailey, Erin",Partial College,Clerical
14373,25372,"Torres, Carrie",Graduate Degree,Skilled Manual
14374,25373,"Chande, Nichole",Graduate Degree,Skilled Manual
14375,25374,"Powell, Ana",Graduate Degree,Skilled Manual
14376,25375,"Flores, Carson",Graduate Degree,Skilled Manual
14378,25377,"Anderson, Lauren",Graduate Degree,Skilled Manual
14202,25201,"Gonzalez, Hunter",Partial College,Professional
14367,25366,"Bailey, Eduardo",Partial College,Clerical
14377,25376,"Griffin, Alexis",Graduate Degree,Skilled Manual
14193,25192,"Gill, Janet",High School,Professional
14190,25189,"Hayes, Aidan",Graduate Degree,Management
14198,25197,"Perry, Kyle",High School,Professional
15276,26275,"Johnson, Miguel",Partial College,Clerical
15288,26287,"Baker, Elijah",Graduate Degree,Skilled Manual
3946,14945,"Lewis, Samantha",Partial High School,Manual
3952,14951,"Rai, Katie",Bachelors,Skilled Manual
3953,14952,"Srini, Holly",Bachelors,Skilled Manual
3957,14956,"Romero, Krista",High School,Manual
3991,14990,"Ramos, Nelson",Partial College,Clerical
3997,14996,"Gill, Ross",Partial College,Clerical
3998,14997,"Cooper, Angel",Partial College,Clerical
4001,15000,"Zhou, Kelli",Partial High School,Manual
4002,15001,"Lu, Autumn",Partial High School,Manual
15601,26600,"Gray, Michelle",Bachelors,Skilled Manual
15602,26601,"Gonzalez, Kyle",Bachelors,Skilled Manual
15603,26602,"Yang, Noah",Bachelors,Professional
15604,26603,"Ruiz, Sheila",Bachelors,Professional
15606,26605,"Foster, Brandon",Bachelors,Professional
15607,26606,"Harris, Hannah",Graduate Degree,Professional
15608,26607,"Powell, Natalie",Graduate Degree,Professional
15609,26608,"Nelson, Aaron",Graduate Degree,Professional
15610,26609,"Kelly, Abigail",Partial College,Skilled Manual
15611,26610,"Perez, Mary",Partial College,Skilled Manual
15612,26611,"Henderson, Kayla",Partial College,Skilled Manual
15613,26612,"Romero, Janet",High School,Skilled Manual
15615,26614,"Robinson, Richard",High School,Skilled Manual
15617,26616,"Goel, Colin",Bachelors,Professional
15618,26617,"Peterson, Isaiah",Partial College,Skilled Manual
15597,26596,"Hayes, Antonio",Bachelors,Skilled Manual
15598,26597,"Lewis, Madison",Bachelors,Skilled Manual
15599,26598,"Adams, Charles",Bachelors,Skilled Manual
817,11816,"Torres, Joe",Graduate Degree,Professional
818,11817,"Miller, Morgan",Graduate Degree,Professional
819,11818,"Garcia, Daniel",Graduate Degree,Professional
820,11819,"Lal, Jose",Bachelors,Skilled Manual
822,11821,"Johnson, Austin",Graduate Degree,Professional
823,11822,"Wadia, Rohinton",Graduate Degree,Professional
16073,27072,"Baker, Alex",Graduate Degree,Skilled Manual
16074,27073,"Sanders, Sydney",Graduate Degree,Skilled Manual
16075,27074,"Sanchez, Kristi",Graduate Degree,Skilled Manual
16077,27076,"Russell, Dakota",Graduate Degree,Skilled Manual
16078,27077,"Henderson, Robert",Graduate Degree,Skilled Manual
16079,27078,"Scott, Chloe",Bachelors,Skilled Manual
16080,27079,"Lewis, Natalie",Bachelors,Skilled Manual
12033,23032,"Parker, Jesse",Bachelors,Management
12035,23034,"Cooper, Melanie",Bachelors,Management
12036,23035,"Howard, Maria",Bachelors,Management
12037,23036,"Green, Caleb",Bachelors,Management
12053,23052,"Stewart, Steven",Graduate Degree,Management
12057,23056,"Perry, Alyssa",High School,Professional
12131,23130,"Russell, Lauren",Bachelors,Management
12360,23359,"Alexander, Dalton",Graduate Degree,Management
18877,CS782,Unknown,Unknown,Unknown
816,11815,"Patterson, Hannah",Graduate Degree,Professional
12034,23033,"Turner, Alex",Bachelors,Management
15600,26599,"Reed, Allison",Bachelors,Skilled Manual
15614,26613,"Lal, Priscilla",High School,Skilled Manual
16071,27070,"Davis, Nathan",Graduate Degree,Skilled Manual
15605,26604,"West, Elizabeth",Bachelors,Professional
15619,26618,"Morris, Amanda",Partial College,Skilled Manual
12302,23301,"Anderson, Noah",Bachelors,Management
9834,20833,"Sai, Douglas",Partial College,Manual
9836,20835,"Gutierrez, Ruben",Partial College,Manual
9837,20836,"Chandra, Stanley",Partial College,Manual
9842,20841,"Alonso, Jésus",Graduate Degree,Clerical
7158,18157,"Hall, Isabella",Partial College,Professional
7155,18154,"She, Calvin",Bachelors,Management
15734,26733,"Smith, Benjamin",Partial College,Professional
15735,26734,"Powell, Morgan",Partial College,Professional
15736,26735,"White, Grace",Partial College,Professional
11088,22087,"Coleman, Joan",High School,Professional
11089,22088,"Diaz, Hannah",Bachelors,Management
11090,22089,"Gray, Mason",Bachelors,Management
11104,22103,"Hernandez, Alexandra",Partial College,Professional
11105,22104,"Adams, Richard",Partial College,Professional
11107,22106,"Long, Olivia",Partial College,Professional
928,11927,"Murphy, Nicole",Partial College,Skilled Manual
929,11928,"Morris, Isabella",Partial College,Skilled Manual
933,11932,"Coleman, Elizabeth",Partial College,Skilled Manual
934,11933,"Rubio, Mathew",Partial High School,Clerical
935,11934,"Shan, Justin",Partial High School,Clerical
939,11938,"Alexander, Seth",Partial College,Skilled Manual
940,11939,"Washington, Kevin",Partial College,Skilled Manual
942,11941,"Roberts, Adam",Partial College,Skilled Manual
18846,CS618,Unknown,Unknown,Unknown
932,11931,"Adams, Marcus",Partial College,Skilled Manual
941,11940,"Miller, Tyler",Bachelors,Management
15721,26720,"Watson, Seth",Partial College,Professional
11106,22105,"Cooper, Taylor",High School,Professional
5452,16451,"Stone, Karl",Partial College,Clerical
431,11430,"Yuan, Casey",High School,Professional
436,11435,"Romero, Robin",Partial College,Management
482,11481,"Hu, Erica",Bachelors,Skilled Manual
485,11484,"Sai, Erick",Partial College,Clerical
15810,26809,"Morgan, Julia",Bachelors,Skilled Manual
15812,26811,"Sanchez, Rachael",Bachelors,Skilled Manual
15813,26812,"Hernandez, James",Bachelors,Skilled Manual
15815,26814,"Hernandez, Alex",Graduate Degree,Professional
15816,26815,"Cox, Erin",Graduate Degree,Professional
16012,27011,"Powell, Kevin",Partial College,Clerical
16013,27012,"Jiménez, Anne",Partial College,Clerical
1413,12412,"Wright, Mackenzie",Graduate Degree,Skilled Manual
1414,12413,"Gonzales, James",Graduate Degree,Skilled Manual
1415,12414,"Lal, Ethan",Graduate Degree,Skilled Manual
1416,12415,"Richardson, Brianna",Graduate Degree,Skilled Manual
1418,12417,"Bryant, Alexis",Graduate Degree,Skilled Manual
1427,12426,"Cox, Cody",Partial College,Clerical
1428,12427,"Stewart, Kimberly",Partial College,Clerical
1429,12428,"Morris, Sean",Partial College,Clerical
16670,27669,"Allen, Katelyn",Graduate Degree,Management
16671,27670,"Long, Kayla",Graduate Degree,Management
18001,29000,"Baker, Nathan",Bachelors,Management
18003,29002,"Walker, Hannah",Partial College,Professional
18005,29004,"Thomas, Andrew",Bachelors,Management
18007,29006,"Kumar, Christian",Partial College,Professional
18878,CS783,Unknown,Unknown,Unknown
16011,27010,"Patterson, Jordyn",Partial College,Clerical
16672,27671,"Martinez, Jeremiah",Graduate Degree,Management
1412,12411,"Alexander, Kevin",Partial College,Clerical
18004,29003,"Perez, Veronica",Partial College,Professional
15814,26813,"Diaz, Xavier",Bachelors,Skilled Manual
1417,12416,"Martinez, Veronica",Graduate Degree,Skilled Manual
9913,20912,"Hu, Christy",Bachelors,Professional
6899,17898,"Sanz, Janet",Bachelors,Clerical
6902,17901,"Tang, Keith",Partial College,Manual
6929,17928,"She, Terrence",Partial College,Manual
